x1,x2,peak,cosineSim
951,951,6,-0.8660254037844383
952,952,5,-0.9659258262890681
953,953,4,-1.0
954,954,3,-0.9659258262890684
955,955,2,-0.8660254037844388
956,956,1,-0.7071067811865479
957,957,0,-0.5000000000000004
958,958,23,-0.25881904510252135
959,959,22,0.0
960,960,21,0.25881904510252046
961,961,20,0.4999999999999994
962,962,20,0.4999999999999994
963,963,19,0.7071067811865475
964,964,18,0.8660254037844385
965,965,17,0.9659258262890684
966,966,16,1.0
967,967,15,0.9659258262890684
968,968,14,0.866025403784439
969,969,14,0.866025403784439
970,970,12,0.5000000000000008
971,971,11,0.258819045102521
972,972,9,-0.2588190451025203
973,973,7,-0.707106781186547
974,974,6,-0.8660254037844383
975,975,5,-0.9659258262890681
976,976,4,-1.0
977,977,3,-0.9659258262890684
978,978,1,-0.7071067811865479
979,979,1,-0.7071067811865479
980,980,0,-0.5000000000000004
981,981,22,0.0
982,982,21,0.25881904510252046
983,983,20,0.4999999999999994
984,984,19,0.7071067811865475
985,985,19,0.7071067811865475
986,986,18,0.8660254037844385
987,987,16,1.0
988,988,16,1.0
989,989,15,0.9659258262890684
990,990,14,0.866025403784439
991,991,13,0.7071067811865479
992,992,11,0.258819045102521
993,993,8,-0.4999999999999997
994,994,5,-0.9659258262890681
995,995,4,-1.0
996,996,3,-0.9659258262890684
997,997,2,-0.8660254037844388
998,998,0,-0.5000000000000004
999,999,23,-0.25881904510252135
1000,1000,22,0.0
1001,1001,21,0.25881904510252046
1002,1002,19,0.7071067811865475
1003,1003,19,0.7071067811865475
1004,1004,18,0.8660254037844385
1005,1005,16,1.0
1006,1006,16,1.0
1007,1007,15,0.9659258262890684
1008,1008,14,0.866025403784439
1009,1009,12,0.5000000000000008
1010,1010,9,-0.2588190451025203
1011,1011,7,-0.707106781186547
1012,1012,6,-0.8660254037844383
1013,1013,4,-1.0
1014,1014,3,-0.9659258262890684
1015,1015,2,-0.8660254037844388
1016,1016,1,-0.7071067811865479
1017,1017,0,-0.5000000000000004
1018,1018,23,-0.25881904510252135
1019,1019,22,0.0
1020,1020,21,0.25881904510252046
1021,1021,20,0.4999999999999994
1022,1022,19,0.7071067811865475
1023,1023,18,0.8660254037844385
1024,1024,17,0.9659258262890684
1025,1025,17,0.9659258262890684
1026,1026,16,1.0
1027,1027,15,0.9659258262890684
1028,1028,14,0.866025403784439
1029,1029,13,0.7071067811865479
1030,1030,11,0.258819045102521
1031,1031,8,-0.4999999999999997
1032,1032,6,-0.8660254037844383
1033,1033,5,-0.9659258262890681
1034,1034,4,-1.0
1035,1035,3,-0.9659258262890684
1036,1036,2,-0.8660254037844388
1037,1037,1,-0.7071067811865479
1038,1038,0,-0.5000000000000004
1039,1039,23,-0.25881904510252135
1040,1040,22,0.0
1041,1041,21,0.25881904510252046
1042,1042,20,0.4999999999999994
1043,1043,19,0.7071067811865475
1044,1044,18,0.8660254037844385
1045,1045,17,0.9659258262890684
1046,1046,16,1.0
1047,1047,16,1.0
1048,1048,15,0.9659258262890684
