x1,x2,peak,cosineSim
78,78,3,-0.9659258262890684
79,79,2,-0.8660254037844388
80,80,1,-0.7071067811865479
81,81,1,-0.7071067811865479
82,82,0,-0.5000000000000004
83,83,0,-0.5000000000000004
84,84,23,-0.25881904510252135
85,85,22,0.0
86,86,21,0.25881904510252046
87,87,21,0.25881904510252046
88,88,20,0.4999999999999994
89,89,19,0.7071067811865475
90,90,18,0.8660254037844385
91,91,18,0.8660254037844385
92,92,17,0.9659258262890684
93,93,17,0.9659258262890684
94,94,16,1.0
95,95,15,0.9659258262890684
96,96,15,0.9659258262890684
97,97,14,0.866025403784439
98,98,14,0.866025403784439
99,99,13,0.7071067811865479
100,100,12,0.5000000000000008
101,101,11,0.258819045102521
102,102,11,0.258819045102521
103,103,10,6.106226635438361e-16
104,104,8,-0.4999999999999997
105,105,7,-0.707106781186547
106,106,6,-0.8660254037844383
107,107,5,-0.9659258262890681
108,108,4,-1.0
109,109,3,-0.9659258262890684
110,110,3,-0.9659258262890684
111,111,2,-0.8660254037844388
112,112,2,-0.8660254037844388
113,113,1,-0.7071067811865479
114,114,0,-0.5000000000000004
115,115,23,-0.25881904510252135
116,116,23,-0.25881904510252135
117,117,22,0.0
118,118,21,0.25881904510252046
119,119,20,0.4999999999999994
120,120,20,0.4999999999999994
121,121,19,0.7071067811865475
122,122,18,0.8660254037844385
123,123,17,0.9659258262890684
124,124,17,0.9659258262890684
125,125,16,1.0
126,126,15,0.9659258262890684
127,127,15,0.9659258262890684
128,128,14,0.866025403784439
129,129,13,0.7071067811865479
130,130,13,0.7071067811865479
131,131,12,0.5000000000000008
132,132,11,0.258819045102521
133,133,4,-1.0
134,134,9,-0.2588190451025203
135,135,7,-0.707106781186547
136,136,6,-0.8660254037844383
137,137,5,-0.9659258262890681
138,138,4,-1.0
139,139,3,-0.9659258262890684
140,140,2,-0.8660254037844388
141,141,1,-0.7071067811865479
142,142,0,-0.5000000000000004
143,143,0,-0.5000000000000004
144,144,23,-0.25881904510252135
145,145,22,0.0
146,146,21,0.25881904510252046
147,147,20,0.4999999999999994
148,148,20,0.4999999999999994
149,149,19,0.7071067811865475
150,150,18,0.8660254037844385
151,151,17,0.9659258262890684
152,152,16,1.0
153,153,16,1.0
154,154,15,0.9659258262890684
155,155,15,0.9659258262890684
156,156,14,0.866025403784439
157,157,13,0.7071067811865479
158,158,12,0.5000000000000008
159,159,12,0.5000000000000008
160,160,11,0.258819045102521
161,161,10,6.106226635438361e-16
162,162,1,-0.7071067811865479
163,163,7,-0.707106781186547
164,164,6,-0.8660254037844383
165,165,5,-0.9659258262890681
166,166,4,-1.0
167,167,3,-0.9659258262890684
168,168,2,-0.8660254037844388
169,169,2,-0.8660254037844388
170,170,1,-0.7071067811865479
171,171,0,-0.5000000000000004
172,172,23,-0.25881904510252135
173,173,23,-0.25881904510252135
174,174,22,0.0
175,175,21,0.25881904510252046
176,176,21,0.25881904510252046
177,177,20,0.4999999999999994
178,178,20,0.4999999999999994
179,179,19,0.7071067811865475
180,180,18,0.8660254037844385
181,181,18,0.8660254037844385
182,182,17,0.9659258262890684
183,183,17,0.9659258262890684
184,184,16,1.0
185,185,16,1.0
186,186,16,1.0
187,187,15,0.9659258262890684
188,188,15,0.9659258262890684
189,189,15,0.9659258262890684
190,190,14,0.866025403784439
191,191,14,0.866025403784439
192,192,13,0.7071067811865479
193,193,13,0.7071067811865479
194,194,12,0.5000000000000008
195,195,11,0.258819045102521
196,196,11,0.258819045102521
197,197,10,6.106226635438361e-16
198,198,9,-0.2588190451025203
199,199,8,-0.4999999999999997
200,200,7,-0.707106781186547
201,201,6,-0.8660254037844383
202,202,5,-0.9659258262890681
203,203,4,-1.0
204,204,3,-0.9659258262890684
205,205,3,-0.9659258262890684
206,206,2,-0.8660254037844388
207,207,1,-0.7071067811865479
208,208,1,-0.7071067811865479
209,209,0,-0.5000000000000004
210,210,23,-0.25881904510252135
211,211,23,-0.25881904510252135
212,212,22,0.0
213,213,22,0.0
214,214,21,0.25881904510252046
215,215,21,0.25881904510252046
216,216,20,0.4999999999999994
217,217,19,0.7071067811865475
218,218,19,0.7071067811865475
219,219,18,0.8660254037844385
220,220,18,0.8660254037844385
221,221,17,0.9659258262890684
222,222,17,0.9659258262890684
223,223,16,1.0
224,224,16,1.0
225,225,15,0.9659258262890684
226,226,14,0.866025403784439
227,227,14,0.866025403784439
228,228,13,0.7071067811865479
229,229,13,0.7071067811865479
230,230,12,0.5000000000000008
231,231,11,0.258819045102521
232,232,10,6.106226635438361e-16
233,233,8,-0.4999999999999997
234,234,7,-0.707106781186547
235,235,7,-0.707106781186547
236,236,5,-0.9659258262890681
237,237,4,-1.0
238,238,4,-1.0
239,239,3,-0.9659258262890684
240,240,3,-0.9659258262890684
241,241,2,-0.8660254037844388
242,242,1,-0.7071067811865479
243,243,1,-0.7071067811865479
244,244,0,-0.5000000000000004
245,245,0,-0.5000000000000004
246,246,23,-0.25881904510252135
247,247,22,0.0
248,248,22,0.0
249,249,21,0.25881904510252046
250,250,20,0.4999999999999994
251,251,20,0.4999999999999994
252,252,19,0.7071067811865475
253,253,19,0.7071067811865475
254,254,18,0.8660254037844385
255,255,17,0.9659258262890684
256,256,17,0.9659258262890684
257,257,16,1.0
258,258,15,0.9659258262890684
259,259,15,0.9659258262890684
260,260,14,0.866025403784439
261,261,14,0.866025403784439
262,262,13,0.7071067811865479
263,263,13,0.7071067811865479
264,264,12,0.5000000000000008
265,265,11,0.258819045102521
266,266,11,0.258819045102521
267,267,8,-0.4999999999999997
268,268,8,-0.4999999999999997
269,269,6,-0.8660254037844383
270,270,5,-0.9659258262890681
271,271,4,-1.0
272,272,3,-0.9659258262890684
273,273,3,-0.9659258262890684
274,274,2,-0.8660254037844388
275,275,2,-0.8660254037844388
276,276,1,-0.7071067811865479
277,277,1,-0.7071067811865479
278,278,0,-0.5000000000000004
279,279,23,-0.25881904510252135
280,280,23,-0.25881904510252135
281,281,22,0.0
282,282,21,0.25881904510252046
283,283,21,0.25881904510252046
284,284,20,0.4999999999999994
285,285,20,0.4999999999999994
286,286,19,0.7071067811865475
287,287,18,0.8660254037844385
288,288,18,0.8660254037844385
289,289,17,0.9659258262890684
290,290,16,1.0
291,291,16,1.0
292,292,15,0.9659258262890684
293,293,15,0.9659258262890684
294,294,14,0.866025403784439
295,295,14,0.866025403784439
296,296,13,0.7071067811865479
297,297,12,0.5000000000000008
298,298,12,0.5000000000000008
299,299,11,0.258819045102521
300,300,9,-0.2588190451025203
301,301,8,-0.4999999999999997
302,302,7,-0.707106781186547
303,303,6,-0.8660254037844383
304,304,5,-0.9659258262890681
305,305,4,-1.0
306,306,3,-0.9659258262890684
307,307,3,-0.9659258262890684
308,308,2,-0.8660254037844388
309,309,1,-0.7071067811865479
310,310,1,-0.7071067811865479
311,311,0,-0.5000000000000004
312,312,23,-0.25881904510252135
313,313,23,-0.25881904510252135
314,314,22,0.0
315,315,21,0.25881904510252046
316,316,20,0.4999999999999994
317,317,20,0.4999999999999994
318,318,19,0.7071067811865475
319,319,18,0.8660254037844385
320,320,17,0.9659258262890684
321,321,17,0.9659258262890684
322,322,16,1.0
323,323,16,1.0
324,324,16,1.0
325,325,15,0.9659258262890684
326,326,14,0.866025403784439
327,327,14,0.866025403784439
328,328,13,0.7071067811865479
329,329,13,0.7071067811865479
330,330,12,0.5000000000000008
331,331,11,0.258819045102521
332,332,10,6.106226635438361e-16
333,333,9,-0.2588190451025203
334,334,7,-0.707106781186547
335,335,6,-0.8660254037844383
336,336,5,-0.9659258262890681
337,337,4,-1.0
338,338,3,-0.9659258262890684
339,339,2,-0.8660254037844388
340,340,1,-0.7071067811865479
341,341,0,-0.5000000000000004
342,342,0,-0.5000000000000004
343,343,23,-0.25881904510252135
344,344,22,0.0
345,345,21,0.25881904510252046
346,346,21,0.25881904510252046
347,347,20,0.4999999999999994
348,348,19,0.7071067811865475
349,349,18,0.8660254037844385
350,350,17,0.9659258262890684
351,351,17,0.9659258262890684
352,352,16,1.0
353,353,15,0.9659258262890684
354,354,14,0.866025403784439
355,355,14,0.866025403784439
356,356,13,0.7071067811865479
357,357,12,0.5000000000000008
358,358,12,0.5000000000000008
359,359,11,0.258819045102521
360,360,1,-0.7071067811865479
361,361,8,-0.4999999999999997
362,362,4,-1.0
363,363,5,-0.9659258262890681
364,364,4,-1.0
365,365,3,-0.9659258262890684
366,366,3,-0.9659258262890684
367,367,2,-0.8660254037844388
368,368,1,-0.7071067811865479
369,369,0,-0.5000000000000004
370,370,23,-0.25881904510252135
371,371,23,-0.25881904510252135
372,372,22,0.0
373,373,21,0.25881904510252046
374,374,20,0.4999999999999994
375,375,20,0.4999999999999994
376,376,19,0.7071067811865475
377,377,18,0.8660254037844385
378,378,17,0.9659258262890684
379,379,17,0.9659258262890684
380,380,16,1.0
381,381,15,0.9659258262890684
382,382,15,0.9659258262890684
383,383,14,0.866025403784439
384,384,14,0.866025403784439
385,385,13,0.7071067811865479
386,386,12,0.5000000000000008
387,387,11,0.258819045102521
388,388,11,0.258819045102521
389,389,9,-0.2588190451025203
390,390,8,-0.4999999999999997
391,391,6,-0.8660254037844383
392,392,5,-0.9659258262890681
393,393,4,-1.0
394,394,3,-0.9659258262890684
395,395,2,-0.8660254037844388
396,396,2,-0.8660254037844388
397,397,1,-0.7071067811865479
398,398,0,-0.5000000000000004
399,399,23,-0.25881904510252135
400,400,23,-0.25881904510252135
401,401,22,0.0
402,402,21,0.25881904510252046
403,403,21,0.25881904510252046
404,404,20,0.4999999999999994
405,405,19,0.7071067811865475
406,406,19,0.7071067811865475
407,407,18,0.8660254037844385
408,408,18,0.8660254037844385
409,409,17,0.9659258262890684
410,410,17,0.9659258262890684
411,411,16,1.0
412,412,16,1.0
413,413,15,0.9659258262890684
414,414,14,0.866025403784439
415,415,14,0.866025403784439
416,416,13,0.7071067811865479
417,417,13,0.7071067811865479
418,418,12,0.5000000000000008
419,419,11,0.258819045102521
420,420,11,0.258819045102521
421,421,10,6.106226635438361e-16
422,422,8,-0.4999999999999997
423,423,8,-0.4999999999999997
424,424,7,-0.707106781186547
425,425,6,-0.8660254037844383
426,426,5,-0.9659258262890681
427,427,4,-1.0
428,428,4,-1.0
429,429,3,-0.9659258262890684
430,430,2,-0.8660254037844388
431,431,1,-0.7071067811865479
432,432,1,-0.7071067811865479
433,433,0,-0.5000000000000004
434,434,23,-0.25881904510252135
435,435,22,0.0
436,436,21,0.25881904510252046
437,437,21,0.25881904510252046
438,438,20,0.4999999999999994
439,439,20,0.4999999999999994
440,440,19,0.7071067811865475
441,441,18,0.8660254037844385
442,442,18,0.8660254037844385
443,443,17,0.9659258262890684
444,444,16,1.0
445,445,16,1.0
446,446,15,0.9659258262890684
447,447,15,0.9659258262890684
448,448,14,0.866025403784439
449,449,14,0.866025403784439
450,450,13,0.7071067811865479
451,451,13,0.7071067811865479
452,452,12,0.5000000000000008
453,453,10,6.106226635438361e-16
454,454,10,6.106226635438361e-16
455,455,9,-0.2588190451025203
456,456,16,1.0
457,457,6,-0.8660254037844383
458,458,5,-0.9659258262890681
459,459,5,-0.9659258262890681
460,460,4,-1.0
461,461,3,-0.9659258262890684
462,462,2,-0.8660254037844388
463,463,2,-0.8660254037844388
464,464,1,-0.7071067811865479
465,465,1,-0.7071067811865479
466,466,0,-0.5000000000000004
467,467,23,-0.25881904510252135
468,468,23,-0.25881904510252135
469,469,22,0.0
470,470,21,0.25881904510252046
471,471,21,0.25881904510252046
472,472,20,0.4999999999999994
473,473,20,0.4999999999999994
474,474,19,0.7071067811865475
475,475,19,0.7071067811865475
476,476,18,0.8660254037844385
477,477,18,0.8660254037844385
478,478,17,0.9659258262890684
479,479,16,1.0
480,480,16,1.0
481,481,15,0.9659258262890684
482,482,15,0.9659258262890684
483,483,14,0.866025403784439
484,484,14,0.866025403784439
485,485,13,0.7071067811865479
486,486,13,0.7071067811865479
487,487,12,0.5000000000000008
488,488,11,0.258819045102521
489,489,10,6.106226635438361e-16
490,490,9,-0.2588190451025203
491,491,8,-0.4999999999999997
492,492,7,-0.707106781186547
493,493,5,-0.9659258262890681
494,494,4,-1.0
495,495,4,-1.0
496,496,3,-0.9659258262890684
497,497,3,-0.9659258262890684
498,498,2,-0.8660254037844388
499,499,2,-0.8660254037844388
500,500,1,-0.7071067811865479
501,501,0,-0.5000000000000004
502,502,0,-0.5000000000000004
503,503,23,-0.25881904510252135
504,504,22,0.0
505,505,22,0.0
506,506,21,0.25881904510252046
507,507,21,0.25881904510252046
508,508,20,0.4999999999999994
509,509,19,0.7071067811865475
510,510,18,0.8660254037844385
511,511,18,0.8660254037844385
512,512,17,0.9659258262890684
513,513,17,0.9659258262890684
514,514,16,1.0
515,515,15,0.9659258262890684
516,516,15,0.9659258262890684
517,517,14,0.866025403784439
518,518,14,0.866025403784439
519,519,13,0.7071067811865479
520,520,13,0.7071067811865479
521,521,12,0.5000000000000008
522,522,11,0.258819045102521
523,523,11,0.258819045102521
524,524,9,-0.2588190451025203
525,525,8,-0.4999999999999997
526,526,7,-0.707106781186547
527,527,6,-0.8660254037844383
528,528,4,-1.0
529,529,4,-1.0
530,530,3,-0.9659258262890684
531,531,2,-0.8660254037844388
532,532,2,-0.8660254037844388
533,533,1,-0.7071067811865479
534,534,0,-0.5000000000000004
535,535,0,-0.5000000000000004
536,536,23,-0.25881904510252135
537,537,23,-0.25881904510252135
538,538,22,0.0
539,539,21,0.25881904510252046
540,540,21,0.25881904510252046
541,541,20,0.4999999999999994
542,542,20,0.4999999999999994
543,543,19,0.7071067811865475
544,544,19,0.7071067811865475
545,545,18,0.8660254037844385
546,546,18,0.8660254037844385
547,547,17,0.9659258262890684
548,548,17,0.9659258262890684
549,549,16,1.0
550,550,15,0.9659258262890684
551,551,15,0.9659258262890684
552,552,15,0.9659258262890684
553,553,14,0.866025403784439
554,554,13,0.7071067811865479
555,555,13,0.7071067811865479
556,556,12,0.5000000000000008
557,557,12,0.5000000000000008
558,558,11,0.258819045102521
559,559,10,6.106226635438361e-16
560,560,10,6.106226635438361e-16
561,561,8,-0.4999999999999997
562,562,7,-0.707106781186547
563,563,6,-0.8660254037844383
564,564,4,-1.0
565,565,3,-0.9659258262890684
566,566,3,-0.9659258262890684
567,567,2,-0.8660254037844388
568,568,1,-0.7071067811865479
569,569,1,-0.7071067811865479
570,570,0,-0.5000000000000004
571,571,23,-0.25881904510252135
572,572,22,0.0
573,573,21,0.25881904510252046
574,574,20,0.4999999999999994
575,575,20,0.4999999999999994
576,576,19,0.7071067811865475
577,577,18,0.8660254037844385
578,578,17,0.9659258262890684
579,579,17,0.9659258262890684
580,580,16,1.0
581,581,15,0.9659258262890684
582,582,15,0.9659258262890684
583,583,14,0.866025403784439
584,584,13,0.7071067811865479
585,585,12,0.5000000000000008
586,586,15,0.9659258262890684
587,587,10,6.106226635438361e-16
588,588,9,-0.2588190451025203
589,589,7,-0.707106781186547
590,590,7,-0.707106781186547
591,591,5,-0.9659258262890681
592,592,4,-1.0
593,593,3,-0.9659258262890684
594,594,2,-0.8660254037844388
595,595,2,-0.8660254037844388
596,596,1,-0.7071067811865479
597,597,0,-0.5000000000000004
598,598,23,-0.25881904510252135
599,599,22,0.0
600,600,21,0.25881904510252046
601,601,20,0.4999999999999994
602,602,20,0.4999999999999994
603,603,19,0.7071067811865475
604,604,18,0.8660254037844385
605,605,17,0.9659258262890684
606,606,17,0.9659258262890684
607,607,16,1.0
608,608,15,0.9659258262890684
609,609,14,0.866025403784439
610,610,14,0.866025403784439
611,611,13,0.7071067811865479
612,612,12,0.5000000000000008
613,613,12,0.5000000000000008
614,614,11,0.258819045102521
615,615,10,6.106226635438361e-16
616,616,8,-0.4999999999999997
617,617,8,-0.4999999999999997
618,618,6,-0.8660254037844383
619,619,5,-0.9659258262890681
620,620,4,-1.0
621,621,3,-0.9659258262890684
622,622,3,-0.9659258262890684
623,623,2,-0.8660254037844388
624,624,1,-0.7071067811865479
625,625,0,-0.5000000000000004
626,626,23,-0.25881904510252135
627,627,23,-0.25881904510252135
628,628,22,0.0
629,629,22,0.0
630,630,21,0.25881904510252046
631,631,20,0.4999999999999994
632,632,19,0.7071067811865475
633,633,18,0.8660254037844385
634,634,18,0.8660254037844385
635,635,17,0.9659258262890684
636,636,16,1.0
637,637,16,1.0
638,638,15,0.9659258262890684
639,639,15,0.9659258262890684
640,640,14,0.866025403784439
641,641,14,0.866025403784439
642,642,13,0.7071067811865479
643,643,13,0.7071067811865479
644,644,12,0.5000000000000008
645,645,11,0.258819045102521
646,646,10,6.106226635438361e-16
647,647,9,-0.2588190451025203
648,648,7,-0.707106781186547
649,649,5,-0.9659258262890681
650,650,4,-1.0
651,651,4,-1.0
652,652,3,-0.9659258262890684
653,653,3,-0.9659258262890684
654,654,2,-0.8660254037844388
655,655,1,-0.7071067811865479
656,656,0,-0.5000000000000004
657,657,0,-0.5000000000000004
658,658,23,-0.25881904510252135
659,659,23,-0.25881904510252135
660,660,22,0.0
661,661,21,0.25881904510252046
662,662,21,0.25881904510252046
663,663,20,0.4999999999999994
664,664,20,0.4999999999999994
665,665,19,0.7071067811865475
666,666,18,0.8660254037844385
667,667,18,0.8660254037844385
668,668,17,0.9659258262890684
669,669,17,0.9659258262890684
670,670,16,1.0
671,671,16,1.0
672,672,15,0.9659258262890684
673,673,15,0.9659258262890684
674,674,14,0.866025403784439
675,675,14,0.866025403784439
676,676,13,0.7071067811865479
677,677,13,0.7071067811865479
678,678,12,0.5000000000000008
679,679,12,0.5000000000000008
680,680,11,0.258819045102521
681,681,10,6.106226635438361e-16
682,682,9,-0.2588190451025203
683,683,8,-0.4999999999999997
684,684,7,-0.707106781186547
685,685,6,-0.8660254037844383
686,686,5,-0.9659258262890681
687,687,4,-1.0
688,688,3,-0.9659258262890684
689,689,3,-0.9659258262890684
690,690,3,-0.9659258262890684
691,691,2,-0.8660254037844388
692,692,1,-0.7071067811865479
693,693,1,-0.7071067811865479
694,694,0,-0.5000000000000004
695,695,0,-0.5000000000000004
696,696,23,-0.25881904510252135
697,697,22,0.0
698,698,22,0.0
699,699,21,0.25881904510252046
700,700,21,0.25881904510252046
701,701,20,0.4999999999999994
702,702,19,0.7071067811865475
703,703,19,0.7071067811865475
704,704,18,0.8660254037844385
705,705,16,1.0
706,706,17,0.9659258262890684
707,707,16,1.0
708,708,16,1.0
709,709,16,1.0
710,710,15,0.9659258262890684
711,711,15,0.9659258262890684
712,712,14,0.866025403784439
713,713,13,0.7071067811865479
714,714,13,0.7071067811865479
715,715,0,-0.5000000000000004
716,716,11,0.258819045102521
717,717,11,0.258819045102521
718,718,10,6.106226635438361e-16
719,719,9,-0.2588190451025203
720,720,7,-0.707106781186547
721,721,6,-0.8660254037844383
722,722,5,-0.9659258262890681
723,723,4,-1.0
724,724,4,-1.0
725,725,2,-0.8660254037844388
726,726,2,-0.8660254037844388
727,727,1,-0.7071067811865479
728,728,0,-0.5000000000000004
729,729,0,-0.5000000000000004
730,730,23,-0.25881904510252135
731,731,23,-0.25881904510252135
732,732,22,0.0
733,733,21,0.25881904510252046
734,734,20,0.4999999999999994
735,735,20,0.4999999999999994
736,736,19,0.7071067811865475
737,737,18,0.8660254037844385
738,738,18,0.8660254037844385
739,739,17,0.9659258262890684
740,740,16,1.0
741,741,15,0.9659258262890684
742,742,15,0.9659258262890684
743,743,14,0.866025403784439
744,744,14,0.866025403784439
745,745,13,0.7071067811865479
746,746,13,0.7071067811865479
747,747,12,0.5000000000000008
748,748,11,0.258819045102521
749,749,9,-0.2588190451025203
750,750,8,-0.4999999999999997
751,751,6,-0.8660254037844383
752,752,5,-0.9659258262890681
753,753,4,-1.0
754,754,4,-1.0
755,755,3,-0.9659258262890684
756,756,2,-0.8660254037844388
757,757,2,-0.8660254037844388
758,758,1,-0.7071067811865479
759,759,0,-0.5000000000000004
760,760,0,-0.5000000000000004
761,761,23,-0.25881904510252135
762,762,22,0.0
763,763,22,0.0
764,764,21,0.25881904510252046
765,765,20,0.4999999999999994
766,766,20,0.4999999999999994
767,767,19,0.7071067811865475
768,768,18,0.8660254037844385
769,769,17,0.9659258262890684
770,770,16,1.0
771,771,16,1.0
772,772,15,0.9659258262890684
773,773,14,0.866025403784439
774,774,14,0.866025403784439
775,775,13,0.7071067811865479
776,776,12,0.5000000000000008
777,777,11,0.258819045102521
778,778,10,6.106226635438361e-16
779,779,9,-0.2588190451025203
780,780,8,-0.4999999999999997
781,781,6,-0.8660254037844383
782,782,5,-0.9659258262890681
783,783,4,-1.0
784,784,3,-0.9659258262890684
785,785,2,-0.8660254037844388
786,786,2,-0.8660254037844388
787,787,1,-0.7071067811865479
788,788,0,-0.5000000000000004
789,789,23,-0.25881904510252135
790,790,22,0.0
791,791,21,0.25881904510252046
792,792,21,0.25881904510252046
793,793,20,0.4999999999999994
794,794,19,0.7071067811865475
795,795,18,0.8660254037844385
796,796,17,0.9659258262890684
797,797,17,0.9659258262890684
798,798,16,1.0
799,799,15,0.9659258262890684
800,800,15,0.9659258262890684
801,801,14,0.866025403784439
802,802,13,0.7071067811865479
803,803,13,0.7071067811865479
804,804,12,0.5000000000000008
805,805,11,0.258819045102521
806,806,10,6.106226635438361e-16
807,807,9,-0.2588190451025203
808,808,8,-0.4999999999999997
809,809,7,-0.707106781186547
810,810,6,-0.8660254037844383
811,811,5,-0.9659258262890681
812,812,4,-1.0
813,813,3,-0.9659258262890684
814,814,2,-0.8660254037844388
815,815,1,-0.7071067811865479
816,816,0,-0.5000000000000004
817,817,23,-0.25881904510252135
818,818,23,-0.25881904510252135
819,819,22,0.0
820,820,21,0.25881904510252046
821,821,20,0.4999999999999994
822,822,19,0.7071067811865475
823,823,19,0.7071067811865475
824,824,18,0.8660254037844385
825,825,17,0.9659258262890684
826,826,16,1.0
827,827,16,1.0
828,828,15,0.9659258262890684
829,829,15,0.9659258262890684
830,830,14,0.866025403784439
831,831,14,0.866025403784439
832,832,13,0.7071067811865479
833,833,12,0.5000000000000008
834,834,11,0.258819045102521
835,835,11,0.258819045102521
836,836,9,-0.2588190451025203
837,837,8,-0.4999999999999997
838,838,7,-0.707106781186547
839,839,5,-0.9659258262890681
840,840,4,-1.0
841,841,4,-1.0
842,842,3,-0.9659258262890684
843,843,2,-0.8660254037844388
844,844,2,-0.8660254037844388
845,845,1,-0.7071067811865479
846,846,0,-0.5000000000000004
847,847,0,-0.5000000000000004
848,848,23,-0.25881904510252135
849,849,22,0.0
850,850,22,0.0
851,851,21,0.25881904510252046
852,852,20,0.4999999999999994
853,853,20,0.4999999999999994
854,854,19,0.7071067811865475
855,855,18,0.8660254037844385
856,856,18,0.8660254037844385
857,857,17,0.9659258262890684
858,858,17,0.9659258262890684
859,859,16,1.0
860,860,15,0.9659258262890684
861,861,15,0.9659258262890684
862,862,14,0.866025403784439
863,863,14,0.866025403784439
864,864,13,0.7071067811865479
865,865,13,0.7071067811865479
866,866,12,0.5000000000000008
867,867,11,0.258819045102521
868,868,10,6.106226635438361e-16
869,869,9,-0.2588190451025203
870,870,8,-0.4999999999999997
871,871,6,-0.8660254037844383
872,872,5,-0.9659258262890681
873,873,5,-0.9659258262890681
874,874,4,-1.0
875,875,3,-0.9659258262890684
876,876,3,-0.9659258262890684
877,877,2,-0.8660254037844388
878,878,1,-0.7071067811865479
879,879,1,-0.7071067811865479
880,880,0,-0.5000000000000004
881,881,23,-0.25881904510252135
882,882,23,-0.25881904510252135
883,883,22,0.0
884,884,22,0.0
885,885,21,0.25881904510252046
886,886,21,0.25881904510252046
887,887,20,0.4999999999999994
888,888,19,0.7071067811865475
889,889,19,0.7071067811865475
890,890,18,0.8660254037844385
891,891,18,0.8660254037844385
892,892,17,0.9659258262890684
893,893,16,1.0
894,894,16,1.0
895,895,16,1.0
896,896,15,0.9659258262890684
897,897,15,0.9659258262890684
898,898,14,0.866025403784439
899,899,13,0.7071067811865479
900,900,13,0.7071067811865479
901,901,12,0.5000000000000008
902,902,11,0.258819045102521
903,903,10,6.106226635438361e-16
904,904,10,6.106226635438361e-16
905,905,8,-0.4999999999999997
906,906,7,-0.707106781186547
907,907,6,-0.8660254037844383
908,908,5,-0.9659258262890681
909,909,4,-1.0
910,910,3,-0.9659258262890684
911,911,3,-0.9659258262890684
912,912,2,-0.8660254037844388
913,913,1,-0.7071067811865479
914,914,1,-0.7071067811865479
915,915,0,-0.5000000000000004
916,916,0,-0.5000000000000004
917,917,23,-0.25881904510252135
918,918,23,-0.25881904510252135
919,919,22,0.0
920,920,21,0.25881904510252046
921,921,21,0.25881904510252046
922,922,20,0.4999999999999994
923,923,20,0.4999999999999994
924,924,19,0.7071067811865475
925,925,19,0.7071067811865475
926,926,18,0.8660254037844385
927,927,18,0.8660254037844385
928,928,17,0.9659258262890684
929,929,17,0.9659258262890684
930,930,16,1.0
931,931,16,1.0
932,932,15,0.9659258262890684
933,933,15,0.9659258262890684
934,934,14,0.866025403784439
935,935,14,0.866025403784439
936,936,14,0.866025403784439
937,937,13,0.7071067811865479
938,938,12,0.5000000000000008
939,939,12,0.5000000000000008
940,940,11,0.258819045102521
941,941,10,6.106226635438361e-16
942,942,9,-0.2588190451025203
943,943,8,-0.4999999999999997
944,944,7,-0.707106781186547
945,945,7,-0.707106781186547
946,946,6,-0.8660254037844383
947,947,5,-0.9659258262890681
948,948,4,-1.0
949,949,4,-1.0
950,950,4,-1.0
951,951,3,-0.9659258262890684
952,952,3,-0.9659258262890684
953,953,2,-0.8660254037844388
